TIMESTAMP,SW_IN_1_1_1,LW_IN_1_1_1,SW_OUT_1_1_1,LW_OUT_1_1_1,TA_1_1_1,RH_1_1_1,P_1_1_1,PA_1_1_1,WS_1_1_1,WD_1_1_1,VPD_1_1_1
2022-05-14 0230,,346.54773,,353.2912,7.5909314,96.309525,0.3,101.633766,1.959668,1.959668,0.38648677
2022-05-14 0300,,345.64105,,352.76205,7.339834,97.46398,0.2,101.6058,1.7261803,1.7261803,0.26106766
2022-05-14 0330,,345.97604,,352.80933,7.4112263,97.64001,0.3,101.58092,1.6622977,1.6622977,0.24413586
2022-05-14 0400,,338.50137,,352.00717,7.3189626,95.49763,0.0,101.53899,2.6221304,2.6221304,0.4628306
2022-05-14 0430,,337.7562,,351.4295,7.421369,93.35587,0.0,101.51604,2.415898,2.415898,0.6877964
2022-05-14 0500,,343.3994,,351.50027,7.4677014,93.08206,0.3,101.504814,2.4259527,2.4259527,0.71841246
2022-05-14 0530,6.3500967,341.61526,3.9096081,351.3393,7.3932924,93.1324,0.0,101.510414,2.4921262,2.4921262,0.7095669
2022-05-14 0600,18.948978,339.62918,4.077204,351.66193,7.525901,90.819176,0.0,101.50087,2.7853088,2.7853088,0.9572063
2022-05-14 0630,32.124664,340.61182,4.408518,352.49738,7.804292,88.99089,0.0,101.50353,3.3244424,3.3244424,1.1698345
2022-05-14 0700,53.844067,341.16656,5.5753927,355.06525,8.089754,88.90699,0.0,101.5213,2.1951232,2.1951232,1.2018777
2022-05-14 0730,94.81933,343.2462,8.98729,358.5584,8.333162,88.20623,0.0,101.53563,2.4740522,2.4740522,1.2991035
2022-05-14 0800,79.74577,349.964,9.649048,358.35507,8.530513,88.660194,0.1,101.55955,2.406116,2.406116,1.2659252
2022-05-14 0830,144.60553,349.76614,15.590702,360.1458,8.378041,91.07801,0.3,101.56617,2.8865843,2.8865843,0.98576903
2022-05-14 0900,173.97832,347.33276,17.865803,362.88885,8.723534,89.80143,0.0,101.5729,3.590698,3.590698,1.1534975
2022-05-14 0930,136.23718,351.01712,13.850801,363.74127,9.233578,88.098564,0.0,101.60958,3.2760286,3.2760286,1.3932537
2022-05-14 1000,157.98167,357.99234,16.359962,366.77792,9.30919,92.05246,0.2,101.63223,2.3357625,2.3357625,0.93513685
2022-05-14 1030,189.56094,357.13815,19.081556,369.25583,9.500589,93.16322,0.1,101.64423,2.5925417,2.5925417,0.81486595
2022-05-14 1100,182.76624,354.3672,18.012613,370.18115,9.928078,91.621895,0.0,101.659935,3.2424514,3.2424514,1.0276382
2022-05-14 1130,248.91025,356.32718,24.19051,374.37573,10.526818,90.169556,0.0,101.67976,3.5495634,3.5495634,1.2550104
2022-05-14 1200,359.09473,360.035,33.36115,383.73596,11.178302,87.918884,0.0,101.71297,3.205584,3.205584,1.610639
2022-05-14 1230,257.32108,360.10147,23.94002,382.52213,11.357531,87.84535,0.0,101.74813,3.5463178,3.5463178,1.6398088
2022-05-14 1300,255.37859,360.95038,24.446377,382.7116,11.47816,87.54696,0.0,101.74187,3.7510448,3.7510448,1.6935375
2022-05-14 1330,241.42049,363.04742,22.573124,384.99512,11.879893,85.303154,0.0,101.75665,2.9338953,2.9338953,2.052443
2022-05-14 1400,263.38766,363.06732,25.628149,386.7468,12.291843,85.667816,0.0,101.76521,2.790821,2.790821,2.0565634
2022-05-14 1430,507.9907,345.70703,48.3165,401.20654,13.430605,82.91013,0.0,101.752396,2.805199,2.805199,2.642051
2022-05-14 1500,374.3583,351.1177,36.45513,401.41653,14.069839,81.26822,0.0,101.74567,2.5358868,2.5358868,3.0187492
2022-05-14 1530,349.38208,354.72333,32.27328,404.5321,14.528535,79.79937,0.0,101.74925,1.8497455,1.8497455,3.353561
2022-05-14 1600,236.11478,355.2002,21.568035,399.6593,14.469303,80.12517,0.0,101.77075,1.9987127,1.9987127,3.2868693
2022-05-14 1630,170.87782,363.7149,16.80239,395.87573,14.517837,80.64102,0.0,101.77327,2.0823905,2.0823905,3.2116153
2022-05-14 1700,107.153305,364.96878,10.698968,390.81192,13.925603,82.12638,0.0,101.77582,2.1069791,2.1069791,2.8536232
2022-05-14 1730,98.80461,360.2598,9.828747,390.82892,14.38921,81.01217,0.0,101.773766,1.9181657,1.9181657,3.1239588
2022-05-14 1800,61.72522,359.67206,6.047719,388.1716,14.42259,81.305916,0.0,101.76757,1.8891506,1.8891506,3.0822768
2022-05-14 1830,57.671844,357.84042,6.5400248,386.73224,14.346527,81.22515,0.0,101.758514,1.643483,1.643483,3.0804012
2022-05-14 1900,31.85837,348.07715,3.7158825,384.3855,14.237719,83.54596,0.0,101.7737,1.3197571,1.3197571,2.6806788
2022-05-14 1930,10.36148,349.83383,1.8185554,381.26575,13.891097,86.13669,0.0,101.78323,1.2828081,1.2828081,2.2084026
2022-05-14 2000,1.3381072,352.5914,1.0188682,379.38998,13.60116,87.58702,0.0,101.7842,1.3104782,1.3104782,1.9404486
2022-05-14 2030,,347.05756,,377.06866,13.3259735,89.507675,0.0,101.8132,1.0743659,1.0743659,1.6110605
2022-05-14 2100,,347.6375,,375.48776,12.931824,90.44599,0.0,101.82632,1.1703415,1.1703415,1.4296986
2022-05-14 2130,,341.92014,,373.0913,12.575699,90.85384,0.0,101.83878,0.693635,0.693635,1.3371035
2022-05-14 2200,,349.6139,,372.86322,12.388233,91.59677,0.0,101.848816,0.8280938,0.8280938,1.2134653
2022-05-14 2230,,339.73407,,370.42188,12.178803,91.78221,0.0,101.85107,0.481245,0.481245,1.1704565
2022-05-14 2300,,343.17245,,370.29095,12.07916,93.018814,0.0,101.85208,1.1005514,1.1005514,0.98782605
2022-05-14 2330,,338.9148,,369.2173,11.811308,93.0309,0.0,101.851234,1.3659575,1.3659575,0.9688539
2022-05-15 0000,,348.9504,,369.57645,11.720438,92.078514,0.0,101.8516,1.6330628,1.6330628,1.0946683
2022-05-15 0030,,354.65723,,370.98087,12.18416,87.6081,0.0,101.858185,2.348833,2.348833,1.7655959
2022-05-15 0100,,351.44885,,370.40192,12.1600065,87.95227,0.0,101.85513,2.793438,2.793438,1.713832
2022-05-15 0130,,348.60965,,368.56952,11.66296,89.84718,0.0,101.83538,1.3886263,1.3886263,1.3976978
2022-05-15 0200,,349.88397,,367.8375,11.547903,90.405754,0.0,101.805786,1.2477438,1.2477438,1.310793
2022-05-15 0230,,356.1786,,367.70224,11.672105,89.3723,0.0,101.77973,1.5978464,1.5978464,1.4639575
2022-05-15 0300,,362.15906,,367.00903,11.400788,92.43479,0.0,101.76532,1.7232418,1.7232418,1.0235662
2022-05-15 0330,,363.82193,,366.64285,11.198275,94.307816,0.2,101.73728,1.6011434,1.6011434,0.7598808
2022-05-15 0400,,363.28827,,365.6377,10.964728,96.10622,0.0,101.69369,1.389952,1.389952,0.51180553
2022-05-15 0430,,362.4585,,364.66757,10.756251,96.65396,0.0,101.66333,1.1371456,1.1371456,0.43375355
2022-05-15 0500,5.754844,362.63373,2.5616415,364.44138,10.715228,96.76863,0.0,101.65342,0.98333037,0.98333037,0.41774634
2022-05-15 0530,13.469274,363.4541,2.8146722,365.91263,10.629659,96.82764,0.0,101.64978,1.5758078,1.5758078,0.40778753
2022-05-15 0600,22.133842,364.20898,3.7794771,367.3301,10.821901,96.60286,0.0,101.62617,2.8916736,2.8916736,0.4423059
2022-05-15 0630,24.535862,364.3104,3.835685,367.66446,10.952494,96.57064,0.1,101.60979,2.3404062,2.3404062,0.4503945
2022-05-15 0700,46.9204,365.21408,5.6449547,368.60425,10.859303,97.518166,0.2,101.58465,2.1469617,2.1469617,0.32393837
2022-05-15 0730,68.307144,366.07208,7.791163,370.15314,11.074883,96.77115,0.0,101.5414,2.673083,2.673083,0.42752215
2022-05-15 0800,74.2169,366.24765,8.441109,370.63376,11.206567,95.29343,0.0,101.51196,2.5610056,2.5610056,0.62865186
2022-05-15 0830,93.31349,366.9376,10.145612,372.00577,11.332561,94.519226,0.1,101.481865,2.5930989,2.5930989,0.7382005
2022-05-15 0900,75.683266,365.17993,7.3606663,370.68307,11.1412735,95.413795,0.1,101.45596,3.4721024,3.4721024,0.60992676
2022-05-15 0930,96.59234,365.7481,8.815123,371.62405,11.102978,95.61111,0.2,101.441666,3.0390635,3.0390635,0.58220446
2022-05-15 1000,100.97592,366.1606,9.003161,372.35037,11.077255,96.24778,0.7,101.41351,3.048333,3.048333,0.49689806
2022-05-15 1030,119.74001,367.76196,10.143466,373.746,11.219747,97.423676,0.8,101.40452,2.8915567,2.8915567,0.34441772
2022-05-15 1100,137.23532,368.8395,11.341998,375.15292,11.309297,98.25958,0.8,101.39108,2.8569365,2.8569365,0.2340542
2022-05-15 1130,168.92776,370.37427,14.191317,377.28778,11.46083,98.38847,0.7,101.371864,2.7731915,2.7731915,0.21890654
2022-05-15 1200,150.07767,370.40256,12.322282,377.78152,11.522355,98.60997,0.8,101.3516,2.7668595,2.7668595,0.18958916
2022-05-15 1230,174.01794,372.68222,14.203183,379.6829,11.625558,99.10414,1.0,101.32393,2.5958998,2.5958998,0.12302482
2022-05-15 1300,149.42651,370.83023,12.233515,379.1348,11.652451,99.39233,1.0,101.29863,3.3171384,3.3171384,0.08359793
2022-05-15 1330,267.57928,369.65073,22.859285,378.5407,11.7913685,99.22633,0.2,101.26227,3.444225,3.444225,0.107414685
2022-05-15 1400,297.04037,369.2481,25.692701,383.1805,12.429084,97.44994,0.0,101.216736,3.6359189,3.6359189,0.36922953
2022-05-15 1430,217.49605,369.77377,18.216316,383.1807,12.796208,96.44964,0.0,101.16707,3.7125983,3.7125983,0.52659446
2022-05-15 1500,195.8235,370.3166,15.004084,386.24783,13.362574,93.79249,0.0,101.116516,3.9204018,3.9204018,0.9554197
2022-05-15 1530,74.22099,369.81277,4.5039926,385.0658,13.370506,92.64884,0.1,101.0755,2.7703104,2.7703104,1.1320276
2022-05-15 1600,64.555756,374.19482,6.218704,381.39255,12.711282,95.68084,1.2,101.09385,1.5213587,1.5213587,0.63706934
2022-05-15 1630,95.08551,374.45566,8.839566,382.67856,12.591498,97.524605,0.2,101.06422,2.0555017,2.0555017,0.36226058
2022-05-15 1700,68.59578,373.45496,6.4172025,380.24982,12.474214,98.279305,1.3000001,101.051414,2.7981133,2.7981133,0.24988359
2022-05-15 1730,89.1729,373.54892,7.990627,380.50455,12.415989,99.42264,0.7,101.04384,2.3475704,2.3475704,0.08352593
2022-05-15 1800,29.45583,371.30225,3.0652037,378.44077,12.206402,99.45292,0.4,101.076866,2.6996489,2.6996489,0.078062184
2022-05-15 1830,15.087547,371.48596,1.881562,377.32462,12.130397,99.86582,0.0,101.1019,1.4561794,1.4561794,0.01905015
2022-05-15 1900,20.7774,369.33194,2.2129188,376.309,11.993248,99.99635,0.0,101.08608,1.9830385,1.9830385,0.0005131106
2022-05-15 1930,15.531613,366.10834,1.813899,375.1693,11.701867,100.0,0.0,101.096664,1.7689487,1.7689487,0.0
2022-05-15 2000,2.7167761,364.99362,0.8207545,375.16315,11.91811,100.0,0.0,101.12448,1.7047971,1.7047971,0.0
2022-05-15 2030,0.7999535,368.8293,0.74369884,375.70752,12.246358,100.0,0.0,101.146736,1.5459275,1.5459275,0.0
2022-05-15 2100,,372.1158,,375.9085,12.26785,100.0,0.2,101.15798,1.8398755,1.8398755,0.0
2022-05-15 2130,,370.8434,,375.09637,12.210843,100.0,0.0,101.1732,1.355293,1.355293,0.0
2022-05-15 2200,,367.06296,,374.30405,11.980066,100.0,0.0,101.18465,1.417155,1.417155,0.0
2022-05-15 2230,,368.46008,,374.1691,11.986925,100.0,0.0,101.18383,1.6020975,1.6020975,0.0
2022-05-15 2300,,372.15247,,375.16556,12.297209,100.0,0.2,101.190285,1.6278886,1.6278886,0.0
2022-05-15 2330,,371.47125,,375.6261,12.573453,99.912704,0.1,101.19863,2.4950838,2.4950838,0.01276011
2022-05-16 0000,,364.6975,,374.61957,12.490798,99.55047,0.0,101.21568,2.5188706,2.5188706,0.065353185
2022-05-16 0030,0.69115615,367.62314,0.42963216,374.05823,12.346996,99.071594,0.0,101.249535,1.8184428,1.8184428,0.1337033
2022-05-16 0100,,356.43942,,372.54285,12.058097,98.63442,0.0,101.270134,2.9587126,2.9587126,0.19295906
2022-05-16 0130,,354.46252,,371.4524,11.928991,98.60746,0.0,101.285515,3.8176208,3.8176208,0.19510166
2022-05-16 0200,,360.46283,,371.22733,11.853989,98.47966,0.1,101.302315,4.185658,4.185658,0.21195588
2022-05-16 0230,,360.03528,,371.14316,11.878636,99.72542,0.1,101.31875,3.9449177,3.9449177,0.038342718
2022-05-16 0300,,361.56616,,370.9395,11.765026,99.97257,0.0,101.33483,3.1063504,3.1063504,0.0038014003
2022-05-16 0330,,361.08066,,370.52646,11.72398,99.05211,0.0,101.33615,3.634738,3.634738,0.1310195
2022-05-16 0400,0.37561166,359.72595,0.23516166,370.601,11.877535,97.882706,0.0,101.34605,3.5166762,3.5166762,0.29563826
2022-05-16 0430,0.215956,361.02213,0.0666235,370.20645,11.748195,97.74278,0.0,101.36062,3.018055,3.018055,0.31249666
2022-05-16 0500,3.649517,362.47528,0.6598103,370.1829,11.611836,98.38229,0.2,101.367935,3.3909307,3.3909307,0.22195193
2022-05-16 0530,11.925314,360.5675,1.4665344,370.3591,11.60652,99.175156,0.1,101.3866,3.5330825,3.5330825,0.11313022
2022-05-16 0600,23.85754,360.66675,2.6938558,370.3653,11.467684,99.242874,0.0,101.41524,2.8136365,2.8136365,0.10289313
2022-05-16 0630,38.917324,365.34644,4.239012,371.3824,11.65579,99.57992,0.1,101.46013,2.683422,2.683422,0.05780363
2022-05-16 0700,68.09125,364.7808,7.3296437,372.23267,11.57868,98.60092,0.1,101.513336,2.602742,2.602742,0.19153549
2022-05-16 0730,136.65279,368.1684,14.769461,373.9618,11.45805,95.35032,0.2,101.53438,2.1799557,2.1799557,0.6314872
2022-05-16 0800,121.67061,368.79575,13.656723,375.47125,11.620613,93.325775,0.0,101.57951,1.3561112,1.3561112,0.91624594
2022-05-16 0830,241.60803,367.31598,23.764277,381.3166,12.084965,88.44021,0.0,101.638885,1.7249633,1.7249633,1.6363165
2022-05-16 0900,263.24725,351.96945,25.00263,382.8502,12.422907,79.65424,0.0,101.70765,2.4187684,2.4187684,2.9447217
2022-05-16 0930,361.16626,352.04333,33.664127,388.97824,13.093145,73.50761,0.0,101.76749,2.8574066,2.8574066,4.0064583
2022-05-16 1000,413.4762,340.80316,38.580803,392.40152,13.545485,67.87306,0.0,101.8052,2.9555383,2.9555383,5.004049
2022-05-16 1030,656.13525,321.28912,59.85083,401.06445,13.996077,62.90649,0.0,101.846436,4.185343,4.185343,5.949332
2022-05-16 1100,805.92725,303.68314,73.033295,411.06003,14.145391,58.439137,0.0,101.89022,3.1103578,3.1103578,6.730687
2022-05-16 1130,796.6976,302.1067,78.05462,414.88156,14.429907,56.64315,0.0,101.93166,3.6312394,3.6312394,7.152051
2022-05-16 1200,726.499,304.26138,69.25819,418.77527,14.526522,55.4284,0.0,101.962364,2.7972398,2.7972398,7.398489
2022-05-16 1230,788.8666,313.41748,75.503494,425.99677,14.943035,55.03616,0.0,101.98215,2.4988208,2.4988208,7.6668315
2022-05-16 1300,640.32794,324.9364,59.35089,420.29877,15.0253,61.88173,0.0,101.9957,4.2584295,4.2584295,6.5340986
2022-05-16 1330,420.85342,337.34543,41.516327,409.68686,14.420023,65.61021,0.0,102.0102,3.7322047,3.7322047,5.669241
2022-05-16 1400,697.07306,322.09512,63.78669,423.35648,15.4653,55.27626,0.0,102.01835,3.204609,3.204609,7.8861895
2022-05-16 1430,766.0217,317.92877,72.641266,425.2797,15.935293,52.717033,0.0,102.02828,4.07668,4.07668,8.59213
2022-05-16 1500,483.55435,318.41437,46.64993,416.26984,15.327385,60.00785,0.0,102.03146,4.2656765,4.2656765,6.9897294
2022-05-16 1530,640.4105,316.1252,67.003235,413.79028,15.297386,61.893345,0.0,102.03778,5.5361524,5.5361524,6.6473703
2022-05-16 1600,406.46204,306.84546,43.932716,404.24252,14.321602,68.79297,0.0,102.05247,5.433214,5.433214,5.111906
2022-05-16 1630,452.79846,304.09137,54.35087,402.8801,14.18045,70.71397,0.0,102.059845,5.416194,5.416194,4.753592
2022-05-16 1700,335.02322,302.3934,48.38215,397.69113,13.982535,67.68097,0.0,102.06689,5.1596956,5.1596956,5.179014
2022-05-16 1730,140.47418,324.6995,15.069355,388.8952,13.253425,73.86005,0.0,102.08103,4.3551273,4.3551273,3.9947488
2022-05-16 1800,111.38817,326.91232,12.43921,385.36227,12.9549,74.176834,0.0,102.07588,4.2180257,4.2180257,3.8701155
2022-05-16 1830,133.44531,312.87482,18.433416,384.01242,12.846285,75.46435,0.0,102.07955,3.0381575,3.0381575,3.6511133
2022-05-16 1900,53.18119,310.8105,6.9790645,379.26672,12.60598,77.24097,0.0,102.09898,3.5816326,3.5816326,3.3338256
2022-05-16 1930,29.952782,304.01224,6.5820704,374.74023,12.126522,78.01552,0.0,102.10682,2.5471292,2.5471292,3.120484
2022-05-16 2000,6.8725533,296.56876,3.8681364,369.48618,11.696696,80.64009,0.0,102.121704,0.7367912,0.7367912,2.6711488
2022-05-16 2030,,286.35403,,365.61234,11.133495,75.32954,0.0,102.12946,2.3877773,2.3877773,3.2792718
2022-05-16 2100,,283.79315,,362.7293,10.715649,74.40395,0.0,102.15666,2.3902245,2.3902245,3.3091094
2022-05-16 2130,,278.47098,,358.49347,9.928436,76.570076,0.0,102.1615,2.1088939,2.1088939,2.8739269
2022-05-16 2200,,276.6124,,357.05002,9.825999,77.59004,0.0,102.17257,2.18757,2.18757,2.7300093
2022-05-16 2230,,275.2171,,354.3142,9.35391,81.73415,0.0,102.195,1.6702493,1.6702493,2.1557066
2022-05-16 2300,,273.92334,,350.583,8.569548,86.305176,0.0,102.2119,1.4039081,1.4039081,1.5328768
2022-05-16 2330,,295.8634,,352.29205,8.270928,88.341034,0.0,102.2283,1.5849688,1.5849688,1.2788414
2022-05-17 0000,,274.65692,,348.39038,7.915657,90.54862,0.0,102.235435,1.4841411,1.4841411,1.0119563
2022-05-17 0030,,272.6295,,346.7096,7.3526096,92.12697,0.0,102.24827,1.649766,1.649766,0.81118923
2022-05-17 0100,,278.4188,,344.9422,7.0233526,92.908875,0.0,102.268616,1.3785315,1.3785315,0.71433574
2022-05-17 0130,,301.34073,,346.8005,7.031454,94.10888,0.0,102.27838,1.127724,1.127724,0.5937812
2022-05-17 0200,,311.57983,,349.63617,7.671539,92.59595,0.0,102.28537,1.120428,1.120428,0.7796698
2022-05-17 0230,,311.58847,,349.05515,7.4517016,93.13439,0.0,102.30942,0.71392715,0.71392715,0.71219903
2022-05-17 0300,,316.3513,,350.49542,7.8122587,92.87198,0.0,102.31482,0.93291247,0.93291247,0.757839
2022-05-17 0330,,301.35254,,349.0683,7.892366,92.304306,0.0,102.33363,1.1447387,1.1447387,0.82267
2022-05-17 0400,,289.2235,,347.4599,7.662444,93.22436,0.0,102.33207,1.551572,1.551572,0.7130537
2022-05-17 0430,,301.2177,,347.98425,7.5305886,93.42755,0.0,102.328064,1.5094665,1.5094665,0.68547267
2022-05-17 0500,7.366736,297.12927,2.365175,347.4896,7.252293,94.57768,0.0,102.33103,1.5714568,1.5714568,0.554861
2022-05-17 0530,36.633636,293.7051,6.411338,348.51428,7.327381,94.076256,0.0,102.34877,1.655606,1.655606,0.6092942
2022-05-17 0600,123.00235,281.33002,23.159468,352.8927,8.098854,89.72966,0.0,102.351616,2.6323507,2.6323507,1.1134338
2022-05-17 0630,192.91005,270.42395,30.789452,357.27142,8.884948,83.67064,0.0,102.37023,2.6103926,2.6103926,1.867177
2022-05-17 0700,294.28406,271.04666,39.756756,364.72845,9.664628,79.26025,0.0,102.394966,2.1078155,2.1078155,2.499335
2022-05-17 0730,389.1802,276.6957,48.3611,373.15726,10.314275,75.8569,0.0,102.4172,2.2908802,2.2908802,3.0388348
2022-05-17 0800,474.93463,280.23444,48.708294,380.97614,10.815608,70.83581,0.0,102.43512,2.188295,2.188295,3.795573
2022-05-17 0830,563.78864,279.6192,56.283875,388.12842,11.172895,66.797226,0.0,102.460686,2.4627285,2.4627285,4.4249644
2022-05-17 0900,541.6439,283.94064,53.48692,389.50717,11.297407,67.51625,0.0,102.483215,2.9919348,2.9919348,4.365027
2022-05-17 0930,645.29474,293.70288,63.116444,397.91437,11.627503,64.45383,0.0,102.49785,3.123254,3.123254,4.882046
2022-05-17 1000,544.7676,317.51303,54.627705,395.4496,11.591505,70.40761,0.0,102.50958,3.8298156,3.8298156,4.054671
2022-05-17 1030,693.55225,309.19522,68.054276,404.03146,12.012112,66.304,0.0,102.517914,3.6661453,3.6661453,4.746913
2022-05-17 1100,578.2929,324.35828,56.99752,403.23785,12.247107,65.156876,0.0,102.54058,3.7703285,3.7703285,4.9850454
2022-05-17 1130,563.00134,331.11844,58.323746,401.74893,12.328753,66.3569,0.0,102.559166,4.055104,4.055104,4.839267
2022-05-17 1200,702.67725,316.9232,71.050026,411.90555,12.975166,62.49758,0.0,102.557465,3.7841868,3.7841868,5.627939
2022-05-17 1230,702.45404,320.90634,69.88284,410.2689,13.093173,66.19872,0.0,102.5476,4.4923477,4.4923477,5.111794
2022-05-17 1300,688.93695,313.84314,65.933945,411.1903,13.335114,65.623314,0.0,102.552734,4.985876,4.985876,5.2815695
2022-05-17 1330,376.49716,341.27884,37.62249,401.34293,12.906799,66.64584,0.0,102.55727,4.5386887,4.5386887,4.983079
2022-05-17 1400,336.9434,347.3184,35.085308,397.96454,12.908379,64.482,0.0,102.56185,3.9126987,3.9126987,5.306903
2022-05-17 1430,571.323,343.01764,56.66713,409.57318,13.399826,63.424572,0.0,102.55894,2.7927608,2.7927608,5.643139
2022-05-17 1500,572.0315,332.14337,55.025246,416.12656,13.804729,60.62814,0.0,102.54802,2.5911195,2.5911195,6.236787
2022-05-17 1530,534.11346,314.09186,52.277008,415.768,14.132285,59.085022,0.0,102.53467,2.2767081,2.2767081,6.6204624
2022-05-17 1600,551.9405,302.6744,56.54731,414.28027,14.347738,58.845146,0.0,102.5222,2.841196,2.841196,6.752832
2022-05-17 1630,452.05096,294.32376,50.68929,409.59717,14.263615,56.042458,0.0,102.48742,2.7118235,2.7118235,7.173545
2022-05-17 1700,348.66257,292.91882,53.80177,401.4307,14.100498,56.736523,0.0,102.4478,3.2446077,3.2446077,6.9860654
2022-05-17 1730,316.74884,295.2297,53.797318,399.47058,14.018097,58.913982,0.0,102.4198,3.0583358,3.0583358,6.5991006
2022-05-17 1800,180.7649,294.31,25.200893,389.87723,13.416212,61.642685,0.0,102.406,2.8572633,2.8572633,5.924386
2022-05-17 1830,124.50727,305.3615,16.788263,386.69012,13.335673,62.689087,0.0,102.37223,2.3053155,2.3053155,5.7325883
2022-05-17 1900,45.466328,323.90024,5.626711,381.246,12.812243,67.90579,0.0,102.324715,1.5780379,1.5780379,4.765258
2022-05-17 1930,15.9513645,333.2501,3.1568098,378.6581,12.624918,69.79857,0.0,102.27758,0.9909728,0.9909728,4.4295135
2022-05-17 2000,2.0451362,334.10104,1.7440176,375.72833,12.26431,73.81673,0.0,102.21152,0.9451758,0.9451758,3.7503116
2022-05-17 2030,,343.55426,,374.8825,12.23411,71.27723,0.0,102.18315,0.67801166,0.67801166,4.1058874
2022-05-17 2100,,343.95795,,373.95773,12.297319,76.25947,0.0,102.16849,0.46848282,0.46848282,3.4078193
2022-05-17 2130,,344.78952,,372.72247,11.757143,80.19566,0.0,102.13637,0.4439615,0.4439615,2.7433984
2022-05-17 2200,,345.88248,,372.52783,12.072258,73.93848,0.0,102.0698,1.1965374,1.1965374,3.6859856
2022-05-17 2230,,349.5861,,370.50687,11.87671,70.473076,0.0,102.00162,1.920271,1.920271,4.1226263
2022-05-17 2300,,345.20688,,369.64392,11.602319,71.33784,0.0,101.9138,1.9340684,1.9340684,3.9300218
2022-05-17 2330,,344.43942,,368.50537,11.465531,70.030136,0.0,101.8332,2.7491806,2.7491806,4.0723133
2022-05-18 0000,,345.66672,,367.0333,11.12918,72.558105,0.0,101.76798,1.888249,1.888249,3.6466143
2022-05-18 0030,,343.11377,,366.26068,11.03208,73.57243,0.0,101.68446,2.8781233,2.8781233,3.4892607
2022-05-18 0100,,350.63705,,364.64746,10.72551,76.695724,0.0,101.61577,3.3223321,3.3223321,3.0148032
2022-05-18 0130,,353.2724,,362.13214,10.274395,82.46946,0.3,101.564316,3.8001735,3.8001735,2.2006574
2022-05-18 0200,,350.546,,360.4417,9.835567,86.71498,0.4,101.50311,2.7411702,2.7411702,1.6194364
2022-05-18 0230,,352.95544,,359.94247,9.246112,92.68412,0.70000005,101.4912,2.1265674,2.1265674,0.8571643
2022-05-18 0300,,350.41757,,358.8255,8.974644,94.673325,1.0,101.41157,3.9824238,3.9824238,0.6127781
2022-05-18 0330,,350.75012,,356.24506,8.630277,97.06267,0.90000004,101.3318,4.1202426,4.1202426,0.3301336
2022-05-18 0400,,349.76123,,354.96652,8.514013,98.16703,0.7,101.233635,4.3702497,4.3702497,0.2043959
2022-05-18 0430,,349.47858,,354.86774,8.533984,97.163826,0.8,101.16245,4.445045,4.445045,0.31669226
2022-05-18 0500,1.2073572,348.656,0.32096034,355.7843,8.893718,94.23432,0.7,101.09236,7.493202,7.493202,0.6596659
2022-05-18 0530,6.2105603,345.42767,0.283709,357.15424,9.053736,92.90062,0.1,101.06475,8.888805,8.888805,0.8210803
2022-05-18 0600,16.241802,342.52124,0.22955534,356.7738,9.206483,91.72093,0.0,101.05005,9.044513,9.044513,0.96742976
2022-05-18 0630,27.732267,343.63815,0.73572934,357.82388,9.365249,90.27872,0.0,101.04155,9.564993,9.564993,1.1481664
2022-05-18 0700,29.69266,344.88477,1.130504,358.45905,9.604918,88.27102,0.0,101.09448,8.259671,8.259671,1.407796
2022-05-18 0730,78.69959,344.3142,7.0701737,360.50412,9.85359,87.8784,0.0,101.098335,8.091818,8.091818,1.4794023
2022-05-18 0800,405.59958,299.86755,44.496834,368.44067,10.888793,85.140915,0.0,101.08556,8.786012,8.786012,1.9432706
2022-05-18 0830,308.79755,329.35703,32.553185,372.31314,11.192525,84.99908,0.0,101.12711,7.9511147,7.9511147,2.0017917
2022-05-18 0900,325.83228,336.63226,33.947266,373.6471,11.139902,86.5992,0.0,101.1535,7.0972834,7.0972834,1.7820323
2022-05-18 0930,725.289,295.6383,74.00078,386.63635,12.674849,78.88121,0.0,101.13873,8.828324,8.828324,3.1075583
2022-05-18 1000,585.96826,322.83478,61.814854,394.77756,13.319885,74.93811,0.0,101.195816,6.4010296,6.4010296,3.8466396
2022-05-18 1030,646.84564,335.39838,65.08613,395.3103,13.450486,69.42622,0.0,101.2339,6.8913136,6.8913136,4.732757
2022-05-18 1100,760.6333,335.03528,74.84479,403.15173,13.953727,67.82378,0.0,101.259865,7.9542074,7.9542074,5.1464996
2022-05-18 1130,788.77594,334.0749,81.410126,405.98178,14.073557,67.44682,0.0,101.30202,7.585045,7.585045,5.2474227
2022-05-18 1200,408.5104,348.06384,42.3559,398.949,13.880553,65.019135,0.0,101.355515,6.4268827,6.4268827,5.56858
2022-05-18 1230,372.62405,346.10205,38.83126,397.7234,14.208245,61.70202,0.0,101.39568,5.2838583,5.2838583,6.2275777
2022-05-18 1300,451.9793,334.64587,44.93955,395.15518,14.008698,61.1054,0.0,101.452515,5.9878845,5.9878845,6.2433147
2022-05-18 1330,808.11035,323.78473,76.45371,413.51917,15.07608,58.993484,0.0,101.478836,5.819603,5.819603,7.052196
2022-05-18 1400,855.7402,308.06076,81.855484,413.69208,14.91428,58.464264,0.0,101.49045,6.666506,6.666506,7.069198
2022-05-18 1430,817.4493,299.00208,78.46724,412.41946,14.87259,58.930252,0.0,101.49153,7.5392704,7.5392704,6.971141
