,target,y_bar,y_CI95,Water table,dy_dWater table,dy_dWater table_CI95,T soil 50cm,dy_dT soil 50cm,dy_dT soil 50cm_CI95,dy_dWater table_norm,Water table_norm,dy_dWater table_norm_CI95,dy_dT soil 50cm_norm,T soil 50cm_norm,dy_dT soil 50cm_norm_CI95
599,1.1448355,4.2599573,0.15450522,-0.38342285,-0.0003392726,0.13114606,5.8232136,2.23069,0.23067412,-0.005585429041514874,0.029650255148031903,2.1590388881311293,8.052016466848052,-1.5306054418147474,0.8326535202640271
600,25.40748,33.512737,0.17422813,-8.202759,0.3428084,0.037532914,13.78395,5.2769046,0.19872157,5.643604075448124,-0.4453181121413103,0.6178990758816391,19.047790641952556,0.6747969219028923,0.7173158123775552
601,2.2754433,11.314042,0.69817173,34.233932,0.13577698,0.059321307,10.101963,7.415649,0.24852194,2.2352769252176254,2.1324053842676434,0.9765982846595352,26.7679171009375,-0.34524219646873516,0.897077873810601
602,46.766464,36.377377,0.59301984,-34.2066,0.095995255,0.040512428,15.36299,4.9309874,0.2660823,1.5803558908220765,-2.0248642771609777,0.6669502679498841,17.799151340218103,1.1122463727117209,0.960464595035891
603,47.51982,28.508165,0.1564625,-8.3997345,0.29825938,0.035392776,12.963065,6.648916,0.22728167,4.910201540689427,-0.4572829683868967,0.5826662094822392,24.000272396824286,0.4473831494367335,0.8204078487030381
604,24.21271,31.871403,0.18521589,-17.599998,0.19581683,0.03359894,14.049002,5.1868844,0.1988463,3.2237045343272515,-1.0161327728637561,0.553134482935008,18.722851020926647,0.748225551881286,0.7177661221268162
605,29.03798,37.338154,0.14009064,-10.700001,0.3424368,0.037505995,14.676868,5.2382693,0.2076999,5.637486229621757,-0.5970075845644602,0.6174558860819382,18.908330741642793,0.9221665990064487,0.749724558330738
606,22.000528,24.066616,0.12247677,-6.9022026,0.15785994,0.100882575,12.255363,6.872569,0.18932736,2.59882536693231,-0.36631868665567235,1.6608154538037403,24.807585112635863,0.2513250323565781,0.6834059873666202
607,3.292154,7.959265,0.16295733,-1.8065033,-0.032324824,0.14158486,7.327502,2.7032838,0.21985285,-0.5321589999863604,-0.05679163717764003,2.330891295813884,9.757915239369906,-1.113865000990235,0.7935925036562977
608,-8.247974,3.992272,0.24624594,-1.2912064,-0.018840283,0.116856225,5.7043495,2.071497,0.24463269,-0.31016492579528826,-0.02549105790414352,1.9237872422289417,7.477383548219055,-1.5635349433861927,0.8830390620343136
609,34.01335,31.971373,0.1723692,-4.898346,-0.71056026,0.042979967,13.615633,5.395294,0.22355044,-11.697852263030349,-0.2445988202649731,0.7075729703942358,19.475137851982417,0.6281672702649564,0.8069395772966075
610,13.242383,9.837003,0.17927238,1.9925537,-0.323717,0.089826696,9.353717,1.4060205,0.21127892,-5.329305881054681,0.17397372681219697,1.4788040128042685,5.075245338200506,-0.5525325607753259,0.7626434742734498
611,6.9309344,8.248404,0.15982625,1.9182053,-0.28889266,0.07662065,8.274456,1.4676883,0.20224741,-4.755997957991869,0.1694575937223668,1.261394925016271,5.297844989824987,-0.8515255552463862,0.7300429662326079
612,1.4366344,-2.439163,1.006308,3.0187683,-0.33713323,0.15244006,2.5108962,1.753483,0.25161377,-5.550175441483265,0.23630887608329854,2.5095991142291623,6.3294639164930135,-2.4482331973525366,0.9082382176182885
613,43.487778,32.954704,0.31146038,28.682625,0.13577698,0.059321307,13.122407,7.415649,0.24852194,2.2352769252176254,1.795203406334821,0.9765982846595352,26.7679171009375,0.4915264041548788,0.897077873810601
614,7.745433,5.908588,0.057105545,1.5876236,-0.44637167,0.059207562,7.0124617,2.003026,0.16264576,-7.348553714555982,0.149377137408119,0.9747255943871386,7.230228055203759,-1.2011421299747083,0.5870947545878434
615,16.19838,27.163185,0.11581557,-4.098625,-0.71608317,0.04284063,12.881728,6.1594725,0.15381365,-11.788774363651346,-0.19602154098235672,0.7052791116580577,22.233559073419624,0.4248499626877052,0.5552138523124056
616,16.296604,21.986036,0.30522203,5.3094788,-0.4222041,0.05754351,13.098753,5.477318,0.21657506,-6.950685311556769,0.37545304519108147,0.9473306248051477,19.771210578727906,0.48497342330251814,0.7817607956724425
617,21.420485,21.10278,0.12255781,-4.9986267,-0.29099685,0.13236722,11.810845,6.5982127,0.18912445,-4.7906388821273005,-0.2506901546244115,2.1791424943135174,23.817258720312754,0.12817797522337748,0.6826735128425415
618,24.421865,26.841768,0.20262983,-15.0,0.2973231,0.035787463,13.041365,6.2010717,0.22567335,4.894787661819917,-0.8582015827884389,0.5891639041623374,22.383712604762824,0.4690748555578229,0.8146024118088959
619,3.6297233,5.1245484,0.12374479,3.3008194,-0.4235161,0.064932056,6.9899673,2.0034094,0.17118958,-6.972284647296746,0.2534414491154109,1.0689671898479838,7.231611533140401,-1.2073738422419595,0.6179349338698934
620,40.18893,34.192455,0.34509617,27.95958,0.54624134,0.02700323,13.33332,5.2147546,0.19333073,8.99269141337177,1.751283606534278,0.4445503514590903,18.82345302517088,0.5499565996693899,0.6978568508986586
621,24.18853,11.507156,0.08595972,0.27986145,-0.6359504,0.06709326,10.284343,1.2961932,0.24776374,-10.46956050935907,0.06994000153732488,1.1045468735239639,4.678807269768397,-0.2947166348340683,0.894341115147352
622,37.42413,27.062395,0.14648697,-7.1676598,0.1600861,0.10052287,12.698785,6.791471,0.18186782,2.63547450829422,-0.3824432977103209,1.6548935148896025,24.514848820574876,0.37416825817984806,0.6564796888522763
623,15.805416,15.536238,0.14940391,-3.6972504,-0.8817723,0.054371748,10.7573805,2.106851,0.17975432,-14.516488963990364,-0.17164091032839285,0.8951142859951855,7.605000758483792,-0.1636686426369701,0.6488505995306997
624,41.93911,30.03619,0.25921988,12.164215,0.5317897,0.04705603,14.470578,3.7974658,0.27972615,8.75477724017389,0.7918289303035732,0.7746766860962345,13.707533906636822,0.8650169864130108,1.0097142155786774
625,31.351559,33.882504,0.34011817,28.576889,0.19293232,0.047130432,13.25028,7.281274,0.26208156,3.1762172726300366,1.788780718957504,0.7759015792643305,26.282872104457883,0.5269518138871215,0.946023397826086
626,28.006466,29.389194,0.1389575,-4.0479507,-0.71150744,0.042934205,13.256647,5.739081,0.20332414,-11.713444461863418,-0.1929434336470409,0.7068197471951089,20.71608868057213,0.5287156206915548,0.7339295611943688
627,6.596152,10.053662,0.18898919,1.9135742,-0.33336547,0.08752555,9.493519,1.3325915,0.2514272,-5.488147579230991,0.16917629123026556,1.4409206178831417,4.810192396119291,-0.5138025231955919,0.9075649051099994
628,6.9465795,8.649078,0.14802983,2.300003,-0.28169197,0.07673425,8.615476,1.5059191,0.21414116,-4.637454040228564,0.19264906095832107,1.2632649460062366,5.435844237154812,-0.7570511909319296,0.772975344691858
629,47.394203,37.680576,0.43399495,18.460297,0.55190474,0.024581231,15.579233,3.7875261,0.2751928,9.08592829633991,1.1742705589389244,0.40467727732598113,13.671655436273827,1.1721531883924965,0.9933504035462388
630,27.90863,28.647617,0.15830109,-6.4739456,0.15145531,0.10030513,12.91721,6.7646856,0.1845379,2.493387097408638,-0.3403051575982177,1.65130912607937,24.418164649250404,0.43467956606681574,0.6661177466429701
631,10.391071,7.765212,0.21193117,-2.3994522,-0.029034011,0.14236546,7.2442093,2.5633302,0.22840184,-0.47798276486454216,-0.092809015074871,2.3437421129597023,9.252731379126148,-1.1369399321749283,0.8244513629465086
632,20.810938,9.31651,0.13421646,1.800003,-0.33396432,0.088243626,8.95301,1.4986517,0.21543872,-5.498006232018146,0.1622776604272679,1.4527421250938297,5.409611650332033,-0.6635424817807754,0.777658984172698
633,12.491978,11.346506,0.082682475,0.3063202,-0.60854346,0.06979025,10.166317,1.1491684,0.23541123,-10.018364080845961,0.07154717953173552,1.1489469271434265,4.1480982749421695,-0.32741390360427053,0.8497528714054122
634,43.935856,27.353813,0.3095436,5.7846985,-0.63818043,0.045700938,14.21114,5.006986,0.21488759,-10.506272964907724,0.40431922250245644,0.7523679270899993,18.073477673081094,0.7931434443391855,0.7756694890133694
635,9.324661,8.936721,0.13821341,2.1698074,-0.32565036,0.08790728,8.7814045,1.4998208,0.21342814,-5.3611347802372045,0.184740614454683,1.4472049171120858,5.413831800580564,-0.7110830989462257,0.7704014758758498
636,10.211869,7.637298,0.12803186,-1.3566437,-0.18092571,0.14711381,7.217441,2.5128987,0.21014841,-2.978554234602939,-0.029465903826306063,2.4219138988746045,9.07069201153863,-1.1443556618469228,0.7585626499191005
637,6.5270424,7.1542335,0.2098288,-2.4034805,-0.08022107,0.14717437,7.0200777,2.7467499,0.20364006,-1.3206681469377095,-0.09305370653422755,2.42291053593238,9.914813816425925,-1.1990322196780923,0.7350699107899823
638,45.1649,35.229378,0.35506484,29.012016,0.35184473,0.06733105,13.425333,6.3260436,0.4096088,5.792369446106686,1.815211567445168,1.1084614795209589,22.834819286079853,0.5754475181703107,1.478545578056073
639,5.333076,9.500904,0.14347169,1.6999893,-0.32631084,0.08819314,9.057512,1.4519258,0.20575276,-5.3720085610388075,0.15620254614562748,1.4519111700490446,5.240947554688412,-0.6345915851625902,0.7426960637175619
640,16.455893,31.398668,0.18217973,-7.4268684,0.30391592,0.03493441,13.373384,6.0287857,0.23041618,5.003323125290703,-0.3981883589444907,0.5751201807737736,21.76182143255085,0.5610559537228729,0.8317223979262672
641,3.6739025,6.82992,0.091915414,1.0158768,-0.47569397,0.05585752,7.341325,2.0071313,0.14636293,-7.831281960881596,0.11464763368807016,0.9195743873073292,7.245047664429838,-1.1100355375799815,0.528319321539993
642,5.549478,8.696359,0.09554049,0.16223907,-0.39736035,0.06881559,8.185763,1.591015,0.19653437,-6.541686433267551,0.06279528898258784,1.1329012173142743,5.743011261854205,-0.8760965253810642,0.7094208781695794
643,41.77164,36.270752,0.14651442,-14.901653,0.34006378,0.037187688,14.748442,5.244415,0.2083231,5.59842054258263,-0.8522277281353394,0.6122156355903985,18.930513435212465,0.9419948944936751,0.7519740849212813
644,29.784998,23.692747,0.0981658,-5.6536713,-0.048315573,0.1240539,12.183191,6.832224,0.19112535,-0.7954122083869543,-0.2904793957559296,2.0422815445552107,24.66195568402561,0.2313308185540153,0.6898961105238511
645,17.425747,11.71864,0.09239614,0.19890594,-0.67764336,0.0722343,10.397391,1.5513635,0.21284722,-11.155942571129664,0.06502253737968626,1.1891830455951533,5.599884622730726,-0.263398231808674,0.7683044577864007
646,8.565222,11.021867,0.09572833,0.6063309,-0.5256882,0.059539698,10.026122,0.9720655,0.20135312,-8.654329646405317,0.0897706686534794,0.9801934812241554,3.50881854722472,-0.36625279205330113,0.7268148614120812
647,32.473293,32.249546,0.33052024,12.952522,0.5361661,0.04089232,14.944195,3.802938,0.28260678,8.826824016876818,0.8397129171180115,0.6732044053671514,13.727287390034236,0.9962253487015252,1.0201123884646202
648,5.195528,3.8277924,0.22075868,-0.7997284,0.0016883763,0.117681436,5.627922,2.0973063,0.24005269,0.02779542295632631,0.004362690429748058,1.9373727724653866,7.5705465481300775,-1.5847080226712864,0.8665069677391991
649,13.722219,10.437472,0.14470533,1.7522736,-0.37425223,0.07179588,9.940967,0.73559326,0.22951706,-6.16125976439512,0.1593784373785271,1.1819653162362587,2.6552358364096147,-0.38984384016316714,0.8284768213054143
650,42.073967,38.020275,0.3209875,-23.40001,0.13894647,0.034260336,15.42738,5.080764,0.20649594,2.2874556862226045,-1.3684416678270857,0.5640230140920547,18.339792259660108,1.1300844410183322,0.7453787096865184
651,-2.8176908,7.302402,0.19817199,-2.3011017,-0.07303769,0.14617907,7.074719,2.7722294,0.21504502,-1.2024090979124469,-0.08683492870637412,2.40652514813442,10.006785784744666,-1.183894683314489,0.77623779712148
652,40.12202,33.18102,0.16531086,-8.599998,0.3428084,0.037532914,13.746972,5.2769046,0.19872157,5.643604075448124,-0.4694475633047986,0.6178990758816391,19.047790641952556,0.66455278693658,0.7173158123775552
653,43.75703,34.96031,0.094287895,-10.500828,0.3424368,0.037505995,14.20992,5.2382693,0.2076999,5.637486229621757,-0.5849092602501342,0.6174558860819382,18.908330741642793,0.7928055310823151,0.749724558330738
654,5.693548,6.3138056,0.06884354,1.1915817,-0.45860207,0.053686082,7.1254444,2.013116,0.15793492,-7.549900687704481,0.12532044487932617,0.8838262795505029,7.266648393197171,-1.1698419568279095,0.5700902648080307
655,11.559518,11.2748575,0.70382583,34.33206,0.13577698,0.059321307,10.094856,7.415649,0.24852194,2.2352769252176254,2.1383660311431076,0.9765982846595352,26.7679171009375,-0.3472110233570868,0.897077873810601
656,29.638083,31.019,0.12646672,-3.3343964,-0.7118051,0.043078773,13.645264,5.0805593,0.24810041,-11.718345378402093,-0.1496001417545267,0.7091996389223579,18.339050845667412,0.6363759996558708,0.8955563256758325
657,41.618713,37.904854,0.16865252,-13.603302,0.3424368,0.037505995,14.975515,5.2382693,0.2076999,5.637486229621757,-0.7733622341492353,0.6174558860819382,18.908330741642793,1.004902242510873,0.749724558330738
658,38.29568,23.5476,0.099236436,-6.188656,0.12842855,0.098656535,12.164585,6.8788743,0.18836832,2.114300880398736,-0.32297585819395214,1.6241686332292047,24.830345733320907,0.22617625433075347,0.6799441766614527
659,19.027494,16.954765,0.11789276,-4.2005463,-0.8488681,0.05663867,11.13252,3.5633163,0.41059133,-13.974791093997142,-0.2022125129625562,0.9324343900617358,12.862334103876911,-0.059741954169995344,1.4820921710840973
660,5.454457,5.4770494,0.060583066,1.3978043,-0.44981542,0.059239592,6.752597,1.9753222,0.1715402,-7.405248080320155,0.13784697924752634,0.9752529223158463,7.13022717863852,-1.2731337699576983,0.6192005173413274
661,18.264473,15.573548,0.105428055,-3.0281143,-0.835599,0.055409346,11.012232,3.1060574,0.34942687,-13.75634559791565,-0.13099571251992081,0.9121963334786253,11.211787487035464,-0.09306590804207242,1.2613096750782167
662,7.6968203,7.207635,0.10383271,0.7227173,-0.49000925,0.05670617,7.4560447,2.0189254,0.14227752,-8.066952607758495,0.09684030541955023,0.9335456638349542,7.287619701789851,-1.0782541220583655,0.5135724881953865
663,4.5690436,7.3882675,0.11068056,-0.19449615,-0.50179887,0.053737316,7.3172755,2.007644,0.1459704,-8.261043433555104,0.04112619190569902,0.884669741556082,7.246897168896366,-1.116698029804486,0.5269024752579319
664,28.847118,34.73068,0.14143051,-15.713001,0.30693817,0.03447993,14.5047,5.2465143,0.20603414,5.053078753565208,-0.9015112759483702,0.5676382317626134,18.938091779190334,0.8744698389678083,0.7437117103148637
665,3.0349877,6.3742356,0.17259176,4.4900665,-0.40394646,0.062528364,7.8272595,2.1396415,0.21437028,-6.650112643614084,0.32567965102854224,1.0293955455137462,7.723361714828185,-0.9754146212786658,0.7738022537827071
666,-1.0859807,11.74497,0.11277384,0.48124695,-0.67365634,0.07240979,10.53759,1.5885146,0.22114629,-11.090305484133484,0.08217272078197949,1.1920720339415265,5.733987093355558,-0.224558286555087,0.7982613534398808
667,-1.1882478,16.469904,0.106971934,-3.4991837,-0.797857,0.05789179,11.156941,3.9172645,0.39643815,-13.135005086633415,-0.15960978347923102,0.9530642689858548,14.139965475359276,-0.0529762914006829,1.4310042602048911
668,11.762129,6.0350633,0.05883259,1.166687,-0.45953777,0.053447627,6.9795637,1.9986883,0.16569844,-7.565304843896107,0.12380827019773391,0.8799006427220011,7.214570787297593,-1.2102560124680783,0.5981138589625123
669,4.8338637,4.605894,1.202417,36.982803,-0.010792494,0.05613973,8.791521,3.776626,0.5571292,-0.1776753115302659,2.2993794994308905,0.9242203994894942,13.632308406347354,-0.7082804532629684,2.011042919665762
670,45.909565,33.16603,0.3183831,14.362358,0.55190474,0.024581231,14.983441,3.7875261,0.2751928,9.08592829633991,0.9253502935848904,0.40467727732598113,13.671655436273827,1.0070980181776858,0.9933504035462388
671,2.8450372,9.090254,0.103378706,-1.446991,-0.45966625,0.09586225,7.9258885,1.7500281,0.20443355,-7.567418249672761,-0.03495385129164927,1.5781665433163492,6.316993060430544,-0.9480909394760141,0.7379341221395876
672,-3.8040571,30.791876,0.21048406,-18.089977,0.15509652,0.034079973,13.854863,5.1369963,0.19182155,2.553331405479823,-1.0458954570465802,0.5610537542384196,18.542770928385774,0.694442390201882,0.6924091909959289
673,47.336426,32.806675,0.28750426,29.02961,0.13577698,0.059321307,13.096035,7.415649,0.24852194,2.2352769252176254,1.816280238856677,0.9765982846595352,26.7679171009375,0.48422045005616743,0.897077873810601
674,17.393053,18.81,0.13503209,-3.3946075,-0.7203789,0.042857967,11.625238,6.2411413,0.13990028,-11.859495233666923,-0.15325753758263755,0.705564587143746,22.528352850270107,0.07675835693409679,0.5049914123704359
675,6.2167974,9.08225,0.124985054,1.8486404,-0.33275634,0.087731,8.808879,1.507407,0.21552844,-5.478118948235346,0.16523203174052262,1.4443028778760227,5.441215149702055,-0.7034717283307494,0.777982888174219
676,20.000952,14.265035,0.09873896,-2.1895676,-0.83119327,0.060640913,10.76771,2.129649,0.23508956,-13.683813709467042,-0.08006003392543745,0.9983226570010523,7.6872932938847045,-0.16080708009969955,0.8485916409824883
677,19.731041,11.618439,0.1865295,-2.4759064,-0.48692045,0.1464109,8.887892,2.023986,0.24661185,-8.016102837846264,-0.0974530550639104,2.4103416625984946,7.305887710831547,-0.6815823997576349,0.8901831356404418
678,8.806882,8.265685,0.12267669,0.503952,-0.3340837,0.0821321,7.9776855,1.404042,0.2249588,-5.499972003755636,0.08355189082562595,1.3521290642161279,5.068104487555506,-0.933741383009689,0.8120232229931881
679,24.660818,30.185797,0.13893378,-4.0682144,-0.71030045,0.042941198,13.396432,5.491568,0.21782564,-11.693574808100403,-0.1941743058365318,0.7069347849898655,19.82265002210754,0.5674409026507852,0.7862748903716961
680,7.7197294,6.9739385,0.09435124,0.7647705,-0.49000925,0.05670617,7.351015,2.0189254,0.14227752,-8.066952607758495,0.09939473595737926,0.9335456638349542,7.287619701789851,-1.1073509898058875,0.5135724881953865
681,29.965519,37.215977,0.16083457,-9.283585,0.3424368,0.037505995,14.560565,5.2382693,0.2076999,5.637486229621757,-0.5109704990375533,0.6174558860819382,18.908330741642793,0.8899464774934069,0.749724558330738
682,43.297287,31.189829,0.14679314,-9.119602,0.34533748,0.03760936,13.429388,5.8891068,0.24911873,5.685241333104927,-0.5010097492616411,0.6191575000034207,21.257627616018297,0.5765709014136375,0.8992320099556612
683,9.974477,5.1819124,0.07917476,1.0631485,-0.44981542,0.059239592,6.5253286,1.9753222,0.1715402,-7.405248080320155,0.11751905088915661,0.9752529223158463,7.13022717863852,-1.3360950150072661,0.6192005173413274
684,47.12696,32.582508,0.16050051,-8.998074,0.34428042,0.0376199,13.659747,5.589889,0.19212769,5.667838663710499,-0.4936277601402551,0.6193310206824595,20.177554644832192,0.6403884223549313,0.6935142201239437
685,24.512228,18.810472,0.56783974,36.4718,0.13577698,0.059321307,11.072432,7.415649,0.24852194,2.2352769252176254,2.2683398316945476,0.9765982846595352,26.7679171009375,-0.07638847533939834,0.897077873810601
686,44.464344,25.04206,0.3054997,5.098053,-0.6887834,0.042017877,13.650737,4.8774886,0.23762621,-11.339342654326364,0.36261045102121225,0.6917343104846678,17.606038053162468,0.6378922499929954,0.8577480946616727
687,22.07622,31.093636,0.19657817,14.783203,0.55190474,0.024581231,14.374525,3.7875261,0.2751928,9.08592829633991,0.9509135996257437,0.40467727732598113,13.671655436273827,0.8384069118869883,0.9933504035462388
688,30.273298,27.018503,0.1076235,-3.2148514,-0.71608317,0.04284063,12.9610815,6.1594725,0.15381365,-11.788774363651346,-0.14233864463964216,0.7052791116580577,22.233559073419624,0.44683361106746705,0.5552138523124056
689,6.7180643,11.492662,0.095048025,0.48460388,-0.6111755,0.06985849,10.367956,1.4285213,0.23262852,-10.061693346125061,0.08237663033144334,1.1500703317707766,5.156465678334993,-0.27155279996607895,0.8397081282985118
690,15.216499,14.235646,0.10346278,-2.300003,-0.8427579,0.05664296,10.70852,1.9540352,0.18158185,-13.874200620202739,-0.08676819467200417,0.9325050428215923,7.053388461044625,-0.1772047237960983,0.6554474105796664
691,20.094862,10.170553,0.11358277,-1.5730591,-0.6574835,0.045447856,8.478691,1.958595,0.17644951,-10.824055085486965,-0.042611581735605635,0.7482015595759048,7.069847041276505,-0.7949452961076452,0.6369214572504511
692,14.221619,5.2139325,0.07664026,1.0997314,-0.44981542,0.059239592,6.5500727,1.9753222,0.1715402,-7.405248080320155,0.11974120154751852,0.9752529223158463,7.13022717863852,-1.3292400522529468,0.6192005173413274
693,9.15347,6.3406124,0.17735906,4.611603,-0.40394646,0.062528364,7.8336525,2.1396415,0.21437028,-6.650112643614084,0.3330621035807226,1.0293955455137462,7.723361714828185,-0.9736435489429073,0.7738022537827071
694,9.260325,11.671391,0.16668138,-1.8826599,-0.6707249,0.06565879,9.179928,1.226345,0.20845565,-11.042047434455117,-0.06141760336570416,1.080931328857997,4.4266788175209815,-0.6006781985492468,0.752452530592541
695,12.548029,9.316358,0.13056076,1.7039261,-0.33396432,0.088243626,8.931045,1.4986517,0.21543872,-5.498006232018146,0.1564416764354534,1.4527421250938297,5.409611650332033,-0.6696275624158428,0.777658984172698
696,14.207507,9.363676,0.17579767,2.6551285,-0.29349053,0.07991041,9.173882,1.4404081,0.19875732,-4.831691920506056,0.21422037413762593,1.3155536078169037,5.199372352672909,-0.6023532337709531,0.7174449315429239
697,26.175127,8.908427,0.09017632,-0.10897827,-0.46884403,0.057114236,8.245128,1.6775435,0.18272664,-7.718511725363872,0.04632078767829081,0.9402634996292784,6.055349390970221,-0.8596505328762155,0.6595797116831875
698,19.171078,7.55526,0.1207876,0.7112961,-0.48708013,0.05496633,7.6245837,2.023699,0.15377425,-8.018730733964883,0.09614654952057887,0.9049028328451313,7.304849652352677,-1.031562911555027,0.5550716756415405
699,24.07376,21.471653,0.124684915,-6.4969788,0.13418438,0.098930575,11.868525,6.8514576,0.16911872,2.209058213561034,-0.34170425516601627,1.628679829921607,24.731382556647777,0.14415712431548877,0.6104598072143071
700,5.6160784,7.579089,0.117633194,0.30000305,-0.49109665,0.05525311,7.539171,1.997432,0.14175682,-8.084854461841115,0.0711634588341081,0.9096241091289267,7.210034664736328,-1.0552251618718715,0.5116929212281733
701,10.921725,10.103238,0.11509075,-0.82995605,-0.587198,0.04907175,8.685469,1.8433527,0.17156832,-9.666955052559082,0.0025265776229848607,0.8078612874413446,6.653862556494284,-0.7376606767321429,0.6193020510765244
702,20.855467,12.373765,0.22889732,1.8304062,-0.44296712,0.07928082,11.0561285,3.8907225,0.3704728,-7.29250447586316,0.1641244321422984,1.3051888967676053,14.044156786446734,-0.0809049938118052,1.3372781102989517
703,22.012508,28.73535,0.23222,11.883766,0.5317897,0.04705603,14.167894,3.7974658,0.27972615,8.75477724017389,0.7747936777382497,0.7746766860962345,13.707533906636822,0.7811629794869032,1.0097142155786774
704,23.486717,24.246798,0.3198783,5.919998,-0.50609463,0.06767715,13.586652,5.0204706,0.24612097,-8.33176226336199,0.4125377042074381,1.1141591962477444,18.122152928877256,0.6201384618497486,0.8884113419618237
705,43.997124,34.263718,0.35168323,28.300049,0.40523732,0.05542114,13.31448,6.137109,0.38598698,6.671364024623959,1.7719646691578537,0.9123903403988494,22.152830750856012,0.5447373061670558,1.3932789326397235
706,4.6688037,9.804995,0.10092623,-1.3580933,-0.59439075,0.05161744,8.356308,1.8721412,0.17708851,-9.78536954994988,-0.029553955677210888,0.8497706332585541,6.757779652338846,-0.828849699882259,0.639228076831916
707,6.2533503,6.2430263,0.066416144,0.9752655,-0.45860207,0.053686082,7.0411506,2.013116,0.15793492,-7.549900687704481,0.11218079157035175,0.8838262795505029,7.266648393197171,-1.1931942992086253,0.5700902648080307
708,8.606285,14.624378,0.11393309,-2.6914825,-0.8526539,0.05362641,10.737455,2.0188615,0.18838371,-14.037118259259513,-0.11054775558584397,0.8828439557723878,7.287389073126887,-0.16918859703556602,0.6799998308583114
709,41.165802,32.390335,0.1474289,-9.58815,0.3444266,0.03760797,13.662873,5.6244984,0.19660456,5.670245177765403,-0.529470656343456,0.6191346754816666,20.302483117754416,0.6412544736888038,0.7096742330430635
710,26.508034,30.677925,0.15769617,-14.441593,0.33325538,0.036858562,13.6548815,5.7492394,0.24409968,5.486334870675178,-0.8242823878121115,0.606797237238311,20.752756558180284,0.6390404681433953,0.8811150417785252
711,11.51609,9.371366,0.088300526,-0.40247345,-0.55337656,0.05437038,8.421115,1.810099,0.18032975,-9.110158162275555,0.02849306845482454,0.895091820031571,6.533828735523178,-0.8108959114767369,0.6509278687018508
712,3.1425116,7.3832216,0.10906436,0.1966629,-0.4971152,0.05440895,7.4151545,2.0265117,0.14278503,-8.183936775756637,0.06488628872618092,0.8957266960902338,7.315003050911343,-1.0895821421977134,0.5154043384691408
713,41.068077,27.212608,0.3094584,5.7852325,-0.63818043,0.045700938,14.1828785,5.006986,0.21488759,-10.506272964907724,0.4043516626580529,0.7523679270899993,18.073477673081094,0.7853141077839755,0.7756694890133694
714,31.329762,35.794674,0.3451658,29.082016,0.55147743,0.02482234,13.531668,3.8035967,0.28115836,9.078892626450182,1.8194635449822838,0.40864661005477654,13.729663471991579,0.6049059451766502,1.0148839999011996
715,11.492809,20.910254,0.11829586,-4.7013702,-0.7203789,0.042857967,11.810632,6.2411413,0.13990028,-11.859495233666923,-0.23263396401938682,0.705564587143746,22.528352850270107,0.1281187941682256,0.5049914123704359
716,13.077667,11.920107,0.13471636,-1.6177368,-0.7316776,0.06650529,9.548749,1.2042319,0.15857843,-12.045500683804011,-0.045325432466651876,1.0948671764553255,4.346858609885379,-0.49850184262861313,0.5724131057251833
717,25.527208,30.378721,0.14147043,-4.162506,-0.71030045,0.042941198,13.419847,5.491568,0.21782564,-11.693574808100403,-0.19990184702249528,0.7069347849898655,19.82265002210754,0.5739275690172395,0.7862748903716961
718,24.135845,32.03903,0.18287623,16.258293,0.55190474,0.024581231,14.409458,3.7875261,0.2751928,9.08592829633991,1.0405146996757226,0.40467727732598113,13.671655436273827,0.8480845996111342,0.9933504035462388
719,43.0535,15.279096,0.3499873,-7.803303,-0.06837852,0.10616763,10.3156395,2.4490101,0.20600629,-1.1257056997296015,-0.42105403433209665,1.7478223492250262,8.84007620032357,-0.2860463460531981,0.7436111747383151
720,10.361816,11.301707,0.10225245,-0.3283081,-0.60101724,0.0711406,9.765422,1.0131413,0.2028456,-9.894460972333054,0.03299807920559306,1.1711775519653789,3.6570873776899453,-0.438475872234117,0.7322021748662372
721,17.11309,15.805437,0.09997424,-2.8958817,-0.7901789,0.054651618,11.108037,3.8232005,0.3962005,-13.00860111565732,-0.12296352999422176,0.8997217927083,13.800425922530483,-0.0665245258122083,1.4301463126384468
722,29.629307,34.51206,0.13866381,-9.006947,0.3424368,0.037505995,14.028057,5.2382693,0.2076999,5.637486229621757,-0.4941667301539515,0.6174558860819382,18.908330741642793,0.7424231664650237,0.749724558330738
723,15.138449,10.449685,0.15736374,0.105293274,-0.54908097,0.05960928,9.187262,1.5806936,0.20848112,-9.039440019352558,0.05933624153441007,0.9813391033508134,5.705754621086908,-0.5986464917897966,0.7525444457495979
724,9.489668,4.8381906,0.102068014,1.0704117,-0.45037737,0.05929108,6.3544273,1.9678116,0.17029312,-7.414499351429954,0.11796023700526928,0.9761005304431235,7.103116384144409,-1.3834406517320808,0.6146989588237031
725,4.7740564,4.863137,0.14457573,3.5180435,-0.4235161,0.064932056,6.9062614,2.0034094,0.17118958,-6.972284647296746,0.26663625068889923,1.0689671898479838,7.231611533140401,-1.230563304620439,0.6179349338698934
726,38.486443,32.194572,0.16136709,-4.618164,-0.71282965,0.043165702,13.697037,4.8793654,0.24088073,-11.73521187768186,-0.2275797877774484,0.7106307399999588,17.61281281854627,0.6507189510937199,0.8694958011032458
